indice_tiempo,tipo_cambio_bna_vendedor,tipo_cambio_a3500,tipo_cambio_mae,volumen_mae,tipo_cambio_implicito_en_adrs,futuro_rofex_usd1m,interes_abierto_1m,futuro_rofex_usd2m,interes_abierto_2m,futuro_rofex_usd3m,interes_abierto_3m,futuro_rofex_usd4m,interes_abierto_4m,futuro_rofex_usd5m,interes_abierto_5m,futuro_rofex_usd6m,interes_abierto_6m
2015-04-12,8.845,8.8482,8.849,,11.894647408666101,8.93,561359.0,9.09,417702.0,9.27,280354.0,9.44,212237.0,9.6,149665.0,9.76,76571.0
2015-04-13,8.855,8.8543,8.856,58500.0,11.8409680207433,8.93,546258.0,9.08,417622.0,9.25,280354.0,9.42,212237.0,9.59,149665.0,9.76,79571.0
2015-04-14,8.86,8.8578,8.858,83730.0,11.983471074380166,8.93,547276.0,9.07,417711.0,9.24,281354.0,9.4,214219.0,9.58,149045.0,9.74,82571.0
2015-04-15,8.86,8.8638,8.866,59500.0,12.020517395182871,8.93,546276.0,9.07,416754.0,9.24,285810.0,9.4,212726.0,9.57,152465.0,9.74,84571.0
2015-04-16,8.87,8.8673,8.865,113000.0,12.227272727272727,8.93,551831.0,9.07,418711.0,9.23,287660.0,9.39,211696.0,9.57,152400.0,9.74,86571.0
2015-04-17,8.87,8.8668,8.865,73000.0,12.119145065939064,8.93,549831.0,9.06,416711.0,9.23,290932.0,9.38,211696.0,9.55,149580.0,9.72,86554.0
2015-04-18,8.87,8.8668,8.865,,12.119145065939064,8.93,549831.0,9.06,416711.0,9.23,290932.0,9.38,211696.0,9.55,149580.0,9.72,86554.0
2015-04-19,8.87,8.8668,8.865,,12.119145065939064,8.93,549831.0,9.06,416711.0,9.23,290932.0,9.38,211696.0,9.55,149580.0,9.72,86554.0
2015-04-20,8.87,8.8692,8.871,101500.0,11.928702010968921,8.92,553646.0,9.06,424568.0,9.22,286972.0,9.37,209733.0,9.54,153581.0,9.71,85554.0
2015-04-21,8.875,8.8728,8.874,177000.0,11.816939890710382,8.92,554078.0,9.06,434260.0,9.21,286015.0,9.37,209876.0,9.54,152585.0,9.7,85534.0
2015-04-22,8.875,8.8772,8.879,109000.0,11.88470066518847,8.92,552078.0,9.05,429204.0,9.21,285304.0,9.36,209968.0,9.53,150585.0,9.69,87064.0
2015-04-23,8.885,8.8823,8.885,116500.0,11.982758620689655,8.91,546063.0,9.05,429984.0,9.21,280549.0,9.36,208726.0,9.52,147404.0,9.68,93064.0
2015-04-24,8.885,8.8878,8.89,169780.0,11.912968548039638,8.91,549064.0,9.05,432884.0,9.21,284004.0,9.36,210226.0,9.52,147404.0,9.67,93194.0
2015-04-25,8.885,8.8878,8.89,,11.912968548039638,8.91,549064.0,9.05,432884.0,9.21,284004.0,9.36,210226.0,9.52,147404.0,9.67,93194.0
2015-04-26,8.885,8.8878,8.89,,11.912968548039638,8.91,549064.0,9.05,432884.0,9.21,284004.0,9.36,210226.0,9.52,147404.0,9.67,93194.0
2015-04-27,8.895,8.8935,8.895,99000.0,11.840949033391915,8.91,557665.0,9.05,454881.0,9.21,290514.0,9.35,210226.0,9.5,147404.0,9.65,91490.0
2015-04-28,8.895,8.8975,8.897,727650.0,11.868466898954704,8.91,516665.0,9.05,509691.0,9.19,303105.0,9.33,210158.0,9.47,148476.0,9.62,98503.0
2015-04-29,8.895,8.8995,8.901,125300.0,12.02113606340819,8.91,510660.0,9.05,526603.0,9.19,303155.0,9.33,220826.0,9.47,148476.0,9.61,109903.0
2015-04-30,8.905,8.9047,8.907,98200.0,11.887477313974593,8.9,510660.0,9.05,608070.0,9.19,308505.0,9.33,219846.0,9.47,132876.0,9.61,144143.0
2015-05-01,8.91,8.9047,8.907,,11.887477313974593,8.9,510660.0,9.05,608070.0,9.19,308505.0,9.33,219846.0,9.47,132876.0,9.61,144143.0
2015-05-02,8.91,8.9047,8.907,,11.887477313974593,8.9,510660.0,9.05,608070.0,9.19,308505.0,9.33,219846.0,9.47,132876.0,9.61,144143.0
2015-05-03,8.91,8.9047,8.907,,11.887477313974593,8.9,510660.0,9.05,608070.0,9.19,308505.0,9.33,219846.0,9.47,132876.0,9.61,144143.0
2015-05-04,8.91,8.9103,8.912,132830.0,11.92722371967655,9.02,600070.0,9.16,296382.0,9.3,218836.0,9.44,132326.0,9.57,157883.0,9.73,71874.0
2015-05-05,8.915,8.9142,8.917,89500.0,11.828703703703702,9.01,579187.0,9.14,303535.0,9.28,215836.0,9.41,132496.0,9.54,159330.0,9.7,72954.0
2015-05-06,8.92,8.919,8.922,89500.0,11.862791805621725,9.02,591202.0,9.15,303442.0,9.27,218836.0,9.4,128377.0,9.54,163384.0,9.69,80974.0
2015-05-07,8.925,8.9232,8.924,202000.0,12.091346153846153,9.02,598752.0,9.14,319404.0,9.27,218689.0,9.4,128377.0,9.52,166384.0,9.67,78974.0
2015-05-08,8.925,8.927,8.928,163500.0,12.133396404919583,9.01,607814.0,9.14,324389.0,9.27,221689.0,9.39,128377.0,9.52,175299.0,9.66,80010.0
2015-05-09,8.925,8.927,8.928,,12.133396404919583,9.01,607814.0,9.14,324389.0,9.27,221689.0,9.39,128377.0,9.52,175299.0,9.66,80010.0
2015-05-10,8.925,8.927,8.928,,12.133396404919583,9.01,607814.0,9.14,324389.0,9.27,221689.0,9.39,128377.0,9.52,175299.0,9.66,80010.0
2015-05-11,8.93,8.931799999999999,8.933,87200.0,12.05641492265696,9.01,595814.0,9.13,307876.0,9.26,222692.0,9.37,128381.0,9.49,176523.0,9.62,101449.0
2015-05-12,8.935,8.9357,8.936,112500.0,11.954545454545455,9.01,608494.0,9.14,331876.0,9.26,227692.0,9.37,138381.0,9.49,188478.0,9.62,108689.0
2015-05-13,8.94,8.9388,8.939,90500.0,11.972789115646258,9.01,606496.0,9.14,325940.0,9.26,227359.0,9.38,138595.0,9.5,182756.0,9.63,174744.0
2015-05-14,8.945,8.943999999999999,8.945,123000.0,12.055780476833108,9.01,613997.0,9.15,336920.0,9.27,221665.0,9.39,138595.0,9.51,182551.0,9.64,174833.0
2015-05-15,8.945,8.9475,8.947,191000.0,11.954545454545455,9.01,616095.0,9.14,337920.0,9.27,221565.0,9.39,138595.0,9.51,182621.0,9.64,187833.0
2015-05-16,8.945,8.9475,8.947,,11.954545454545455,9.01,616095.0,9.14,337920.0,9.27,221565.0,9.39,138595.0,9.51,182621.0,9.64,187833.0
2015-05-17,8.945,8.9475,8.947,,11.954545454545455,9.01,616095.0,9.14,337920.0,9.27,221565.0,9.39,138595.0,9.51,182621.0,9.64,187833.0
2015-05-18,8.945,8.951,8.953,59510.0,11.883607285650822,9.0,640619.0,9.13,359110.0,9.26,226065.0,9.37,138330.0,9.49,181692.0,9.62,188933.0
2015-05-19,8.955,8.9568,8.957,94600.0,11.725367810967455,9.0,582606.0,9.13,348190.0,9.26,237638.0,9.38,138355.0,9.49,186692.0,9.63,193096.0
2015-05-20,8.96,8.9607,8.962,81500.0,11.903680145388458,9.0,579182.0,9.13,371449.0,9.26,236506.0,9.38,138355.0,9.49,186531.0,9.63,193003.0
2015-05-21,8.965,8.9657,8.968,113610.0,11.675011379153391,9.0,572182.0,9.12,366596.0,9.25,234493.0,9.37,138832.0,9.49,186531.0,9.62,194993.0
2015-05-22,8.97,8.9698,8.971,225630.0,11.756505576208179,8.99,570112.0,9.12,380586.0,9.24,236493.0,9.37,145832.0,9.49,185511.0,9.6,203153.0
2015-05-23,8.97,8.9698,8.971,,11.756505576208179,8.99,570112.0,9.12,380586.0,9.24,236493.0,9.37,145832.0,9.49,185511.0,9.6,203153.0
2015-05-24,8.97,8.9698,8.971,,11.756505576208179,8.99,570112.0,9.12,380586.0,9.24,236493.0,9.37,145832.0,9.49,185511.0,9.6,203153.0
2015-05-25,8.975,8.9698,8.971,,11.756505576208179,8.99,570112.0,9.12,380586.0,9.24,236493.0,9.37,145832.0,9.49,185511.0,9.6,203153.0
2015-05-26,8.975,8.9745,8.978,82000.0,11.542100283822137,8.99,558512.0,9.12,417733.0,9.24,243993.0,9.36,148932.0,9.48,188511.0,9.6,227845.0
2015-05-27,8.98,8.981,8.981,66500.0,11.74641148325359,8.99,530482.0,9.12,473115.0,9.24,232772.0,9.36,158128.0,9.48,196511.0,9.59,256506.0
2015-05-28,8.985,8.9848,8.986,128000.0,11.831875607385813,8.99,496482.0,9.12,504171.0,9.25,254461.0,9.37,179407.0,9.48,195796.0,9.6,258506.0
2015-05-29,8.99,8.9893,8.991,150500.0,11.782326510234647,8.99,496482.0,9.12,584750.0,9.24,254461.0,9.37,180807.0,9.48,197866.0,9.6,261506.0
2015-05-30,8.99,8.9893,8.991,,11.782326510234647,8.99,496482.0,9.12,584750.0,9.24,254461.0,9.37,180807.0,9.48,197866.0,9.6,261506.0
2015-05-31,8.99,8.9893,8.991,,11.782326510234647,8.99,496482.0,9.12,584750.0,9.24,254461.0,9.37,180807.0,9.48,197866.0,9.6,261506.0
2015-06-01,8.995,8.9965,8.996,126100.0,11.67076167076167,9.1,571002.0,9.22,255461.0,9.35,186807.0,9.46,207834.0,9.57,270506.0,9.72,143459.0
2015-06-02,8.995,9.0008,9.0,176760.0,11.786038077969176,9.1,556047.0,9.23,261962.0,9.35,186807.0,9.46,208324.0,9.57,270556.0,9.71,143459.0
2015-06-03,9.005,9.005,9.006,100500.0,11.708566108007448,9.11,568202.0,9.23,264962.0,9.35,199576.0,9.47,208824.0,9.58,268458.0,9.72,144314.0
2015-06-04,9.005,9.0095,9.009,173500.0,11.730597680642283,9.11,559903.0,9.23,264367.0,9.35,204576.0,9.48,204694.0,9.59,268458.0,9.72,145364.0
2015-06-05,9.015,9.0143,9.014,206500.0,11.730072463768117,9.11,558855.0,9.23,266367.0,9.35,205592.0,9.47,206194.0,9.59,280988.0,9.73,147567.0
2015-06-06,9.015,9.0143,9.014,,11.730072463768117,9.11,558855.0,9.23,266367.0,9.35,205592.0,9.47,206194.0,9.59,280988.0,9.73,147567.0
2015-06-07,9.015,9.0143,9.014,,11.730072463768117,9.11,558855.0,9.23,266367.0,9.35,205592.0,9.47,206194.0,9.59,280988.0,9.73,147567.0
2015-06-08,9.015,9.018,9.018,127500.0,11.737523105360443,9.11,558756.0,9.23,266367.0,9.35,205592.0,9.47,203194.0,9.6,279858.0,9.73,161123.0
2015-06-09,9.025,9.0223,9.023,101500.0,11.705069124423963,9.11,560857.0,9.23,258183.0,9.35,210592.0,9.47,203223.0,9.59,279858.0,9.73,176623.0
2015-06-10,9.025,9.0282,9.029,192390.0,11.66044776119403,9.11,548757.0,9.23,353143.0,9.35,223192.0,9.47,204973.0,9.6,285558.0,9.73,175614.0
2015-06-11,9.03,9.0325,9.032,171500.0,11.786542923433874,9.11,521981.0,9.23,354263.0,9.35,228192.0,9.47,202113.0,9.59,285618.0,9.73,174634.0
2015-06-12,9.035,9.036,9.036,169840.0,11.875297477391717,9.11,527586.0,9.23,355194.0,9.35,236124.0,9.47,196113.0,9.59,281953.0,9.73,178634.0
2015-06-13,9.035,9.036,9.036,,11.875297477391717,9.11,527586.0,9.23,355194.0,9.35,236124.0,9.47,196113.0,9.59,281953.0,9.73,178634.0
2015-06-14,9.035,9.036,9.036,,11.875297477391717,9.11,527586.0,9.23,355194.0,9.35,236124.0,9.47,196113.0,9.59,281953.0,9.73,178634.0
2015-06-15,9.04,9.0403,9.041,70000.0,11.887433284813198,9.1,504887.0,9.23,373214.0,9.35,234055.0,9.47,193113.0,9.59,269451.0,9.73,180834.0
2015-06-16,9.045,9.045,9.044,117500.0,12.12196331184928,9.1,507888.0,9.23,374714.0,9.35,234055.0,9.47,193113.0,9.59,268451.0,9.74,184093.0
2015-06-17,9.05,9.0477,9.05,81000.0,12.208686440677967,9.1,509915.0,9.23,375784.0,9.36,236837.0,9.48,189214.0,9.6,258371.0,9.74,192775.0
2015-06-18,9.05,9.0522,9.052,148750.0,12.378378378378379,9.1,497361.0,9.23,376781.0,9.35,236837.0,9.47,184184.0,9.61,234371.0,9.74,204090.0
2015-06-19,9.055,9.0565,9.056,91500.0,12.439418416801292,9.1,496461.0,9.23,376169.0,9.35,253954.0,9.47,183184.0,9.6,224563.0,9.74,196228.0
2015-06-20,9.055,9.0565,9.056,,12.439418416801292,9.1,496461.0,9.23,376169.0,9.35,253954.0,9.47,183184.0,9.6,224563.0,9.74,196228.0
2015-06-21,9.055,9.0565,9.056,,12.439418416801292,9.1,496461.0,9.23,376169.0,9.35,253954.0,9.47,183184.0,9.6,224563.0,9.74,196228.0
2015-06-22,9.055,9.0605,9.061,116000.0,12.506380806533945,9.09,501829.0,9.22,381179.0,9.34,255954.0,9.47,183184.0,9.59,224561.0,9.73,196624.0
2015-06-23,9.065,9.0645,9.064,204060.0,12.34031681144609,9.09,481471.0,9.22,387159.0,9.34,261672.0,9.47,168734.0,9.6,227861.0,9.74,195274.0
2015-06-24,9.065,9.069,9.069,69110.0,12.38341968911917,9.09,466295.0,9.22,387159.0,9.34,259672.0,9.47,176734.0,9.6,242861.0,9.74,195274.0
2015-06-25,9.075,9.0723,9.073,186800.0,12.589559877175025,9.09,461295.0,9.21,387421.0,9.33,244672.0,9.46,185806.0,9.6,234861.0,9.74,224400.0
2015-06-26,9.075,9.0767,9.078,168800.0,12.790097988653946,9.09,456295.0,9.2,398431.0,9.32,245672.0,9.45,195854.0,9.57,238361.0,9.73,226769.0
2015-06-27,9.075,9.0767,9.078,,12.790097988653946,9.09,456295.0,9.2,398431.0,9.32,245672.0,9.45,195854.0,9.57,238361.0,9.73,226769.0
2015-06-28,9.075,9.0767,9.078,,12.790097988653946,9.09,456295.0,9.2,398431.0,9.32,245672.0,9.45,195854.0,9.57,238361.0,9.73,226769.0
2015-06-29,9.08,9.0818,9.082,157000.0,12.619553666312433,9.09,384524.0,9.2,418306.0,9.32,254289.0,9.44,196854.0,9.55,249111.0,9.71,230769.0
2015-06-30,9.085,9.0865,9.088,103200.0,13.09207025013305,9.09,384524.0,9.2,480306.0,9.32,262168.0,9.43,208082.0,9.54,282611.0,9.71,239769.0
2015-07-01,9.09,9.092,9.093,125300.0,13.29700272479564,9.2,498338.0,9.32,257168.0,9.43,228135.0,9.54,284611.0,9.7,239769.0,9.94,259412.0
2015-07-02,9.095,9.0973,9.097,133500.0,13.181818181818182,9.2,519304.0,9.32,253587.0,9.43,232337.0,9.54,287111.0,9.7,237749.0,9.95,260167.0
2015-07-03,9.1,9.1022,9.104,37500.0,13.315508021390375,9.2,515423.0,9.32,271632.0,9.43,238428.0,9.54,287111.0,9.7,237749.0,9.95,260467.0
2015-07-04,9.1,9.1022,9.104,,13.315508021390375,9.2,515423.0,9.32,271632.0,9.43,238428.0,9.54,287111.0,9.7,237749.0,9.95,260467.0
2015-07-05,9.1,9.1022,9.104,,13.315508021390375,9.2,515423.0,9.32,271632.0,9.43,238428.0,9.54,287111.0,9.7,237749.0,9.95,260467.0
2015-07-06,9.11,9.1072,9.108,105000.0,13.368146214099218,9.2,495322.0,9.32,279632.0,9.43,236756.0,9.55,287111.0,9.71,239749.0,9.95,261267.0
2015-07-07,9.11,9.1127,9.113,107170.0,13.316195372750643,9.2,486283.0,9.32,288622.0,9.43,236904.0,9.54,287111.0,9.71,243166.0,9.95,260699.0
2015-07-08,9.115,9.117,9.118,121280.0,13.19226750261233,9.2,486284.0,9.32,293622.0,9.43,240950.0,9.54,291111.0,9.72,242319.0,9.95,260949.0
2015-07-09,9.12,9.117,9.118,,13.19226750261233,9.2,486284.0,9.32,293622.0,9.43,240950.0,9.54,291111.0,9.72,242319.0,9.95,260949.0
2015-07-10,9.12,9.122,9.123,121000.0,13.151239251390997,9.2,482374.0,9.32,294458.0,9.43,240056.0,9.54,288111.0,9.71,244041.0,9.95,287063.0
2015-07-11,9.12,9.122,9.123,,13.151239251390997,9.2,482374.0,9.32,294458.0,9.43,240056.0,9.54,288111.0,9.71,244041.0,9.95,287063.0
2015-07-12,9.12,9.122,9.123,,13.151239251390997,9.2,482374.0,9.32,294458.0,9.43,240056.0,9.54,288111.0,9.71,244041.0,9.95,287063.0
2015-07-13,9.13,9.1273,9.128,195500.0,13.346613545816734,9.2,478973.0,9.32,294458.0,9.43,240056.0,9.54,288112.0,9.72,242926.0,9.95,293063.0
2015-07-14,9.13,9.132,9.132,101730.0,13.214800576645844,9.2,482973.0,9.32,301458.0,9.44,240056.0,9.55,288191.0,9.72,242926.0,9.95,293133.0
2015-07-15,9.14,9.1362,9.136,165970.0,13.272041489863271,9.2,489929.0,9.33,302458.0,9.45,246853.0,9.56,288191.0,9.72,242926.0,9.96,293665.0
2015-07-16,9.145,9.1415,9.142,131000.0,13.418079096045199,9.21,457821.0,9.33,295358.0,9.45,246784.0,9.56,288112.0,9.72,240926.0,9.95,308622.0
2015-07-17,9.145,9.1462,9.145,203700.0,13.275375939849622,9.2,458985.0,9.32,294858.0,9.44,244987.0,9.56,288191.0,9.73,241926.0,9.95,306122.0
2015-07-18,9.145,9.1462,9.145,,13.275375939849622,9.2,458985.0,9.32,294858.0,9.44,244987.0,9.56,288191.0,9.73,241926.0,9.95,306122.0
2015-07-19,9.145,9.1462,9.145,,13.275375939849622,9.2,458985.0,9.32,294858.0,9.44,244987.0,9.56,288191.0,9.73,241926.0,9.95,306122.0
2015-07-20,9.15,9.1503,9.151,147000.0,13.454903893543618,9.2,475926.0,9.32,294868.0,9.44,244987.0,9.56,288294.0,9.72,237364.0,9.95,313571.0
2015-07-21,9.15,9.1548,9.156,164000.0,13.83191595797899,9.2,459924.0,9.33,294928.0,9.44,244784.0,9.56,288294.0,9.72,231086.0,9.95,315596.0
2015-07-22,9.15,9.16,9.161,223000.0,13.410931174089068,9.2,453015.0,9.33,339969.0,9.45,249798.0,9.56,291294.0,9.72,239636.0,9.95,320596.0
2015-07-23,9.17,9.1643,9.165,95500.0,13.490035769034236,9.2,445791.0,9.33,374969.0,9.45,245477.0,9.57,295227.0,9.73,245758.0,9.95,345596.0
2015-07-24,9.175,9.1683,9.168,130500.0,13.105489773950486,9.2,442678.0,9.33,371969.0,9.45,245577.0,9.57,295227.0,9.73,245758.0,9.96,345596.0
2015-07-25,9.175,9.1683,9.168,,13.105489773950486,9.2,442678.0,9.33,371969.0,9.45,245577.0,9.57,295227.0,9.73,245758.0,9.96,345596.0
2015-07-26,9.175,9.1683,9.168,,13.105489773950486,9.2,442678.0,9.33,371969.0,9.45,245577.0,9.57,295227.0,9.73,245758.0,9.96,345596.0
2015-07-27,9.175,9.1727,9.173,55300.0,13.066298342541435,9.19,387453.0,9.32,379751.0,9.45,245280.0,9.58,298227.0,9.74,253408.0,9.95,343013.0
2015-07-28,9.175,9.1778,9.177,156700.0,13.207029104887424,9.19,371310.0,9.32,382751.0,9.46,248277.0,9.59,302306.0,9.74,257391.0,9.94,352013.0
2015-07-29,9.185,9.1815,9.182,104500.0,13.369272237196766,9.19,364248.0,9.32,381751.0,9.46,248980.0,9.6,304106.0,9.75,261691.0,9.94,353517.0
2015-07-30,9.185,9.1843,9.187,109000.0,13.435550935550937,9.19,357142.0,9.32,360276.0,9.46,255980.0,9.6,306106.0,9.76,266691.0,9.94,360312.0
2015-07-31,9.195,9.1873,9.19,75500.0,13.358169238956892,9.19,357142.0,9.32,395741.0,9.46,266980.0,9.6,321106.0,9.75,291240.0,9.94,372417.0
2015-08-01,9.195,9.1873,9.19,,13.358169238956892,9.19,357142.0,9.32,395741.0,9.46,266980.0,9.6,321106.0,9.75,291240.0,9.94,372417.0
2015-08-02,9.195,9.1873,9.19,,13.358169238956892,9.19,357142.0,9.32,395741.0,9.46,266980.0,9.6,321106.0,9.75,291240.0,9.94,372417.0
2015-08-03,9.195,9.1937,9.195,192500.0,13.319458896982312,9.31,407951.0,9.45,266980.0,9.59,319106.0,9.74,293197.0,9.93,375159.0,10.16,479045.0
2015-08-04,9.2,9.1987,9.2,165200.0,13.344051446945338,9.32,394169.0,9.45,264704.0,9.59,337311.0,9.74,299647.0,9.93,375060.0,10.16,480130.0
2015-08-05,9.21,9.2035,9.205,169000.0,13.441422594142258,9.32,399168.0,9.45,265704.0,9.59,337311.0,9.74,299647.0,9.93,375060.0,10.16,482150.0
2015-08-06,9.21,9.2088,9.209,174000.0,13.43503937007874,9.32,404668.0,9.45,269704.0,9.59,338311.0,9.75,299647.0,9.94,375060.0,10.16,484425.0
2015-08-07,9.215,9.2135,9.214,146560.0,13.194114855244424,9.32,419453.0,9.46,275704.0,9.6,337936.0,9.75,299647.0,9.96,377754.0,10.17,487028.0
2015-08-08,9.215,9.2135,9.214,,13.194114855244424,9.32,419453.0,9.46,275704.0,9.6,337936.0,9.75,299647.0,9.96,377754.0,10.17,487028.0
2015-08-09,9.215,9.2135,9.214,,13.194114855244424,9.32,419453.0,9.46,275704.0,9.6,337936.0,9.75,299647.0,9.96,377754.0,10.17,487028.0
2015-08-10,9.22,9.2183,9.22,68500.0,13.231956423059463,9.31,420297.0,9.45,275704.0,9.59,334936.0,9.75,299663.0,9.95,380404.0,10.15,507580.0
2015-08-11,9.225,9.2243,9.226,108200.0,13.374583531651593,9.31,422843.0,9.44,277737.0,9.58,336936.0,9.74,299663.0,9.95,382404.0,10.15,508380.0
2015-08-12,9.23,9.2312,9.231,133300.0,13.548698167791708,9.31,416844.0,9.44,277737.0,9.57,342986.0,9.74,289663.0,9.94,372654.0,10.15,509840.0
2015-08-13,9.235,9.2362,9.237,100300.0,13.42031686859273,9.31,411847.0,9.44,282280.0,9.57,353686.0,9.74,287816.0,9.95,369554.0,10.16,554236.0
2015-08-14,9.245,9.2408,9.24,197510.0,13.46339113680154,9.31,425700.0,9.44,278191.0,9.58,353686.0,9.75,277741.0,9.95,371254.0,10.16,593515.0
2015-08-15,9.245,9.2408,9.24,,13.46339113680154,9.31,425700.0,9.44,278191.0,9.58,353686.0,9.75,277741.0,9.95,371254.0,10.16,593515.0
2015-08-16,9.245,9.2408,9.24,,13.46339113680154,9.31,425700.0,9.44,278191.0,9.58,353686.0,9.75,277741.0,9.95,371254.0,10.16,593515.0
2015-08-17,9.245,9.2408,9.24,,13.46339113680154,9.31,425700.0,9.44,278191.0,9.58,353686.0,9.75,277741.0,9.95,371254.0,10.16,593515.0
2015-08-18,9.25,9.2455,9.245,185000.0,13.325301204819278,9.3,442696.0,9.43,278021.0,9.56,341691.0,9.73,291664.0,9.9,382589.0,10.08,648422.0
2015-08-19,9.255,9.2505,9.251,89500.0,13.414634146341463,9.3,440696.0,9.42,281315.0,9.54,339636.0,9.69,290654.0,9.87,372689.0,10.07,660701.0
2015-08-20,9.26,9.255,9.254,100500.0,13.698630136986301,9.3,437697.0,9.42,284315.0,9.54,344336.0,9.69,281438.0,9.87,370777.0,10.07,661040.0
2015-08-21,9.265,9.2598,9.259,119000.0,13.643835616438356,9.29,428800.0,9.41,284408.0,9.53,345308.0,9.69,279142.0,9.88,369279.0,10.08,670565.0
2015-08-22,9.265,9.2598,9.259,,13.643835616438356,9.29,428800.0,9.41,284408.0,9.53,345308.0,9.69,279142.0,9.88,369279.0,10.08,670565.0
2015-08-23,9.265,9.2598,9.259,,13.643835616438356,9.29,428800.0,9.41,284408.0,9.53,345308.0,9.69,279142.0,9.88,369279.0,10.08,670565.0
2015-08-24,9.27,9.2662,9.267,105500.0,13.652073732718895,9.3,414562.0,9.43,355409.0,9.55,350308.0,9.7,279142.0,9.88,374583.0,10.07,689383.0
2015-08-25,9.275,9.272,9.272,140500.0,13.67816091954023,9.3,408630.0,9.43,345359.0,9.55,348308.0,9.71,278876.0,9.89,375633.0,10.07,718973.0
2015-08-26,9.28,9.278,9.279,119500.0,14.001077005923532,9.3,388667.0,9.43,336349.0,9.56,368308.0,9.71,270853.0,9.89,393863.0,10.07,726737.0
2015-08-27,9.29,9.284,9.284,150500.0,13.691683569979716,9.3,362622.0,9.43,360460.0,9.56,374308.0,9.72,271311.0,9.89,424438.0,10.07,751158.0
2015-08-28,9.295,9.2898,9.29,161000.0,13.803680981595093,9.3,336622.0,9.44,388590.0,9.57,410889.0,9.73,265938.0,9.9,444268.0,10.08,763316.0
2015-08-29,9.295,9.2898,9.29,,13.803680981595093,9.3,336622.0,9.44,388590.0,9.57,410889.0,9.73,265938.0,9.9,444268.0,10.08,763316.0
2015-08-30,9.295,9.2898,9.29,,13.803680981595093,9.3,336622.0,9.44,388590.0,9.57,410889.0,9.73,265938.0,9.9,444268.0,10.08,763316.0
2015-08-31,9.3,9.2955,9.296,110000.0,13.804801670146137,9.3,336622.0,9.43,388621.0,9.56,418911.0,9.72,267938.0,9.89,445443.0,10.07,778224.0
2015-09-01,9.305,9.302,9.304,151000.0,13.84451544195953,9.43,325274.0,9.56,424298.0,9.72,280013.0,9.88,445948.0,10.07,790699.0,10.31,645481.0
2015-09-02,9.305,9.3088,9.31,219800.0,14.111592632719393,9.43,341275.0,9.57,424298.0,9.73,296013.0,9.89,444449.0,10.07,808690.0,10.31,658801.0
2015-09-03,9.32,9.315,9.317,191000.0,14.006259780907667,9.43,361275.0,9.57,380068.0,9.73,311757.0,9.89,447029.0,10.07,819899.0,10.31,684255.0
2015-09-04,9.33,9.3237,9.322,145500.0,13.978215767634854,9.44,372585.0,9.58,380068.0,9.73,303756.0,9.9,446029.0,10.08,825900.0,10.31,713234.0
2015-09-05,9.33,9.3237,9.322,,13.978215767634854,9.44,372585.0,9.58,380068.0,9.73,303756.0,9.9,446029.0,10.08,825900.0,10.31,713234.0
2015-09-06,9.33,9.3237,9.322,,13.978215767634854,9.44,372585.0,9.58,380068.0,9.73,303756.0,9.9,446029.0,10.08,825900.0,10.31,713234.0
2015-09-07,9.335,9.3338,9.322,145500.0,14.13381742738589,9.43,376485.0,9.57,397312.0,9.72,332256.0,9.89,455644.0,10.08,839064.0,10.32,716594.0
2015-09-08,9.35,9.3347,9.336,151050.0,13.968410661401776,9.43,370277.0,9.57,377903.0,9.73,343256.0,9.89,456324.0,10.08,843165.0,10.31,721184.0
2015-09-09,9.35,9.343,9.343,120700.0,14.071709233791749,9.43,401975.0,9.57,380109.0,9.73,362256.0,9.89,447988.0,10.08,846515.0,10.32,726484.0
2015-09-10,9.355,9.349,9.349,130800.0,14.0869140625,9.43,409551.0,9.58,346118.0,9.73,370506.0,9.89,450008.0,10.08,849515.0,10.32,760976.0
2015-09-11,9.36,9.3533,9.354,120000.0,14.097560975609756,9.43,405183.0,9.57,333118.0,9.73,371506.0,9.89,450448.0,10.09,850475.0,10.33,772050.0
2015-09-12,9.36,9.3533,9.354,,14.097560975609756,9.43,405183.0,9.57,333118.0,9.73,371506.0,9.89,450448.0,10.09,850475.0,10.33,772050.0
2015-09-13,9.36,9.3533,9.354,,14.097560975609756,9.43,405183.0,9.57,333118.0,9.73,371506.0,9.89,450448.0,10.09,850475.0,10.33,772050.0
2015-09-14,9.365,9.3572,9.359,104700.0,14.235588972431078,9.42,407183.0,9.56,335118.0,9.72,370809.0,9.89,450648.0,10.08,855630.0,10.32,780615.0
2015-09-15,9.37,9.3638,9.365,81500.0,14.002968827313211,9.41,405214.0,9.56,317649.0,9.72,371993.0,9.88,434539.0,10.08,857293.0,10.32,803850.0
2015-09-16,9.375,9.3693,9.371,97800.0,13.902932254802831,9.42,393214.0,9.56,316649.0,9.72,371993.0,9.88,434639.0,10.08,857475.0,10.32,824050.0
2015-09-17,9.38,9.375,9.376,124500.0,14.099216710182768,9.42,382555.0,9.57,316649.0,9.73,371493.0,9.89,438119.0,10.09,863645.0,10.34,842135.0
2015-09-18,9.385,9.3803,9.381,74800.0,14.111226611226613,9.43,389555.0,9.57,304652.0,9.73,373993.0,9.9,451852.0,10.11,865256.0,10.36,844795.0
2015-09-19,9.385,9.3803,9.381,,14.111226611226613,9.43,389555.0,9.57,304652.0,9.73,373993.0,9.9,451852.0,10.11,865256.0,10.36,844795.0
